기업명,연도,보고서유형,매출액,영업이익,매출액증감율,영업이익증감율
세아홀딩스,2016,사업보고서,2036307340697.0,100712373452.0,1.9159569871691429,-24.882933207144504
세아홀딩스,2017,반기보고서,2351455666648.0,152640847987.0,15.476461713442974,51.56116647350125
세아홀딩스,2017,사업보고서,2442962815333.0,121934817949.0,3.8915106919895046,-20.116522178005162
세아홀딩스,2018,반기보고서,2603999264299.0,107645656132.0,6.591850189256735,-11.718688769418208
세아홀딩스,2018,사업보고서,2572890192239.0,9866683770.0,-1.1946651631783238,-90.83410875595294
세아홀딩스,2019,반기보고서,2556323946202.0,74979672859.0,-0.6438769165886398,659.9277995204259
세아홀딩스,2019,사업보고서,2374338649830.0,14548345629.0,-7.119023261601116,-80.59694704675718
세아홀딩스,2020,반기보고서,2076450541889.0,38170638009.0,-12.546150818137441,162.37098693141036
세아홀딩스,2020,사업보고서,2180904200055.0,-25095062859.0,5.030394707642583,-165.74441551928737
세아홀딩스,2021,반기보고서,2851249024842.0,168386830208.0,30.737013793182417,-770.9958494788563
세아홀딩스,2021,사업보고서,3154273159047.0,139817550067.0,10.627768096186964,-16.96645759392808
세아홀딩스,2022,반기보고서,3406019643859.0,155845449944.0,7.981125036363689,11.463439224417462
세아홀딩스,2022,사업보고서,3339781851039.0,40280887987.0,-1.9447272695395548,-74.15331150092983
세아홀딩스,2023,반기보고서,3488567983807.0,166664101430.0,4.454965605664122,313.75478485923185
세아홀딩스,2023,사업보고서,2930635619214.0,34108003340.0,-15.993163016537814,-79.53488300878904
세아홀딩스,2024,반기보고서,3112994128549.0,119106826966.0,6.222490033882437,249.20492348585537
세아홀딩스,2024,사업보고서,2903831955211.0,-19920761154.0,-6.719003142980316,-116.72512118863392
세우글로벌,2016,반기보고서,19577674721.0,364916258.0,,
세우글로벌,2016,사업보고서,22805710483.0,420523629.0,16.488351185738345,15.238392310818885
세우글로벌,2017,반기보고서,20160011451.0,808239064.0,-11.60103752949147,92.19825195601553
세우글로벌,2017,사업보고서,16253794000.0,865992368.0,-19.37606762027032,7.145571969038111
세우글로벌,2018,반기보고서,17408821059.0,651778831.0,7.106199690976765,-24.736192247828217
세우글로벌,2018,사업보고서,14831658536.0,-181520478.0,-14.803773984842358,-127.85001128703426
세우글로벌,2019,반기보고서,12647565800.0,579041537.0,-14.725883357540104,-418.9951587721138
세우글로벌,2019,사업보고서,14821268982.0,556866992.0,17.186731552722975,-3.8295257909969247
세우글로벌,2020,반기보고서,12410090085.0,584850424.0,-16.268370137053086,5.02515545040601
세우글로벌,2020,사업보고서,15042258038.0,1233665556.0,21.209902063333814,110.93693453490596
세우글로벌,2021,반기보고서,16015311755.0,842579249.0,6.468800857835677,-31.701161234333757
세우글로벌,2021,사업보고서,16378944161.0,1772187918.0,2.270529675368158,110.32892990223641
세우글로벌,2022,반기보고서,14663282962.0,535658109.0,-10.47479728934647,-69.77419247928763
세우글로벌,2022,사업보고서,13402544258.0,1022893310.0,-8.597929312741309,90.96010922145864
세우글로벌,2023,반기보고서,17127644740.0,1176540727.0,27.793980085359404,15.020864394938705
세우글로벌,2023,사업보고서,18999911866.0,1192074234.0,10.931258526325552,1.3202693832459231
세우글로벌,2024,반기보고서,17800440985.0,1192952145.0,-6.313033920680609,0.07364566525812519
세우글로벌,2024,사업보고서,18074398506.0,1260290993.0,1.5390490675531991,5.644723326265531
세이브존I&C,2016,반기보고서,92355050673.0,20471868180.0,,
세이브존I&C,2016,사업보고서,90595875534.0,16404643646.0,-1.9047958137435084,-19.86738336842886
세이브존I&C,2017,반기보고서,90793590161.0,20336310163.0,0.21823800016789846,23.966790147000065
세이브존I&C,2017,사업보고서,87628092250.0,15869060621.0,-3.4864773002001264,-21.966863733853447
세이브존I&C,2018,반기보고서,88179228560.0,18573659578.0,0.6289493424410366,17.0432202736747
세이브존I&C,2018,사업보고서,85770314788.0,15338465561.0,-2.7318381112405596,-17.418183010266862
세이브존I&C,2019,반기보고서,82210285898.0,17486908498.0,-4.150653869930857,14.006896116536517
세이브존I&C,2019,사업보고서,77016334646.0,12050920832.0,-6.317884915817277,-31.086041690111898
세이브존I&C,2020,반기보고서,69370087238.0,8790954381.0,-9.928085312220352,-27.05159627589196
세이브존I&C,2020,사업보고서,65352974315.0,5808216860.0,-5.790843118328212,-33.929621196153946
세이브존I&C,2021,반기보고서,62596551177.0,7908689369.0,-4.2177470373637425,36.16380998900926
세이브존I&C,2021,사업보고서,59576684566.0,3114364081.0,-4.8243338558076925,-60.62098363342611
세이브존I&C,2022,반기보고서,59164093749.0,5738157333.0,-0.6925373911046113,84.24812204864368
세이브존I&C,2022,사업보고서,60186181393.0,3480868693.0,1.7275471983668733,-39.338214499947384
세이브존I&C,2023,반기보고서,61968603595.0,8018002036.0,2.961514023229435,130.34485765361217
세이브존I&C,2023,사업보고서,61818259714.0,3025743778.0,-0.2426129883167654,-62.26312035822985
세이브존I&C,2024,반기보고서,60469621425.0,6918857524.0,-2.181618012605705,128.66633897776126
세이브존I&C,2024,사업보고서,56770215188.0,858186846.0,-6.117792950942061,-87.59640817832802
송원산업,2016,반기보고서,362145000000.0,50376000000.0,,
송원산업,2016,사업보고서,332181000000.0,25974000000.0,-8.274033881456324,-48.43973320628871
송원산업,2017,반기보고서,361707000000.0,31488000000.0,8.88852764005166,21.22892122892123
송원산업,2017,사업보고서,363146000000.0,22978000000.0,0.39783581738810697,-27.026168699186993
송원산업,2018,반기보고서,388313000000.0,26709000000.0,6.93027046972843,16.237270432587692
송원산업,2018,사업보고서,400425000000.0,27568000000.0,3.1191332765063233,3.216144370811337
송원산업,2019,반기보고서,408884000000.0,37036000000.0,2.11250546294562,34.34416715031921
송원산업,2019,사업보고서,405456000000.0,22256000000.0,-0.8383795893211766,-39.90711739928718
송원산업,2020,반기보고서,408688000000.0,34233000000.0,0.7971271851939545,53.81470165348669
송원산업,2020,사업보고서,399080000000.0,33777000000.0,-2.350937634576988,-1.332048023836649
송원산업,2021,반기보고서,454578000000.0,39080000000.0,13.906484915305201,15.70003256653936
송원산업,2021,사업보고서,543612000000.0,66634000000.0,19.5860776368412,70.50665301944728
송원산업,2022,반기보고서,681168000000.0,111453000000.0,25.304077172689343,67.26145811447608
송원산업,2022,사업보고서,648341000000.0,73663000000.0,-4.819222277030042,-33.90666917893641
송원산업,2023,반기보고서,536399000000.0,40479000000.0,-17.26591407916513,-45.04839607401273
송원산업,2023,사업보고서,493576000000.0,17990000000.0,-7.983422787887375,-55.55720250006176
송원산업,2024,반기보고서,529273000000.0,28547000000.0,7.232320858388576,58.682601445247364
송원산업,2024,사업보고서,540927000000.0,34267000000.0,2.2018882504869888,20.037131747644235
수산세보틱스,2016,반기보고서,47705752217.0,3601042410.0,,
수산세보틱스,2016,사업보고서,41124159906.0,308768564.0,-13.796223736421123,-91.42557823971865
수산세보틱스,2017,반기보고서,53004283164.0,2802829042.0,28.88842783695794,807.7443006795212
수산세보틱스,2017,사업보고서,48944893166.0,498442415.0,-7.658607485436382,-82.21645317888068
수산세보틱스,2018,반기보고서,49914503678.0,1092808673.0,1.9810248818227034,119.24471917182248
수산세보틱스,2018,사업보고서,34707118715.0,-669500858.0,-30.466866025761384,-161.26423357915644
수산세보틱스,2019,반기보고서,78885394189.0,5626356710.0,127.2888015763368,-940.3808065022673
수산세보틱스,2019,사업보고서,78920696311.0,1611065472.0,0.044751151164207054,-71.36574243263719
수산세보틱스,2020,반기보고서,69856781295.0,5500030174.0,-11.484839135582572,241.39085403972956
수산세보틱스,2020,사업보고서,67972917663.0,1502418948.0,-2.6967512631945976,-72.68344171815083
수산세보틱스,2021,반기보고서,102862304240.0,4161254232.0,51.32836396692074,176.97029763498432
수산세보틱스,2021,사업보고서,150130101616.0,10112338514.0,45.95249710303398,143.01179284448006
수산세보틱스,2022,반기보고서,139768327449.0,7253386305.0,-6.901863154334735,-28.27191954701607
수산세보틱스,2022,사업보고서,146528441910.0,15345478496.0,4.836656905311179,111.56295626253703
수산세보틱스,2023,반기보고서,129900190822.0,11793183288.0,-11.348138880923422,-23.14880705040219
수산세보틱스,2023,사업보고서,96640319697.0,4605247961.0,-25.604174185221506,-60.94991616312782
수산세보틱스,2024,반기보고서,92617763593.0,4461762948.0,-4.162399417357134,-3.115684849439533
수산세보틱스,2024,사업보고서,105274484719.0,7606159509.0,13.665543881645387,70.4743079730286
스틱인베스트먼트,2016,반기보고서,69163267725.0,9812228607.0,,
스틱인베스트먼트,2016,사업보고서,70635532238.0,6348436860.0,2.1286798056648646,-35.30076484896557
스틱인베스트먼트,2017,반기보고서,76150572163.0,4073504683.0,7.807741727516931,-35.83452473684995
스틱인베스트먼트,2017,사업보고서,78650704280.0,8130897042.0,3.283142918018366,99.60446040316974
스틱인베스트먼트,2018,반기보고서,83822083932.0,7967113584.0,6.575121862341701,-2.0143344228069737
스틱인베스트먼트,2018,사업보고서,73863976326.0,5345432196.0,-11.8800525337433,-32.90628858693575
스틱인베스트먼트,2019,반기보고서,80921714802.0,7147494022.0,9.555048112831813,33.71218191390562
스틱인베스트먼트,2019,사업보고서,84470417870.0,6882534291.0,4.385353272212532,-3.707029767138713
스틱인베스트먼트,2020,반기보고서,77436309721.0,10878939918.0,-8.327303600919194,58.06590215214664
스틱인베스트먼트,2020,사업보고서,96685451203.0,19847518685.0,24.858030491579346,82.4398225801471
스틱인베스트먼트,2021,반기보고서,144666751285.0,32837205924.0,49.62618417248614,65.44741156393071
스틱인베스트먼트,2021,사업보고서,0.0,0.0,-100.0,-100.0
스틱인베스트먼트,2023,사업보고서,0.0,0.0,,
스틱인베스트먼트,2024,반기보고서,38877591638.0,0.0,,
스틱인베스트먼트,2024,사업보고서,40588121157.0,0.0,4.39978261752223,
시디즈,2016,반기보고서,5063624803.0,-326451542.0,,
시디즈,2016,사업보고서,4876220442.0,-93901816.0,-3.700992239570559,-71.23560347587514
시디즈,2017,반기보고서,7835626222.0,-136542902.0,60.69056588397773,45.410288976732886
시디즈,2017,사업보고서,4684862086.0,-101130433.0,-40.21075082874212,-25.935049337094068
시디즈,2018,반기보고서,51378611901.0,1786587417.0,996.6942240314221,-1866.616995499268
시디즈,2018,사업보고서,89580594663.0,2517328619.0,74.35386311255417,40.90150837550649
시디즈,2019,반기보고서,101950296537.0,4280163847.0,13.808461442497133,70.02801361310866
시디즈,2019,사업보고서,90931548449.0,4364975241.0,-10.807960802743771,1.9814987704137768
시디즈,2020,반기보고서,109010828429.0,10160186361.0,19.882296395887256,132.76618537410852
시디즈,2020,사업보고서,118479484052.0,9586226223.0,8.685977126728327,-5.649110337219335
시디즈,2021,반기보고서,132242265366.0,11433871639.0,11.61617255858372,19.273960086264072
시디즈,2021,사업보고서,119694637995.0,1265126713.0,-9.488363902624164,-88.93527273224971
시디즈,2022,반기보고서,132759020328.0,2018993995.0,10.914759885522807,59.58828267979194
시디즈,2022,사업보고서,110561638043.0,-1978108215.0,-16.720055804990288,-197.97494296163075
시디즈,2023,반기보고서,105314932845.0,113500372.0,-4.745502410121161,-105.7378242069532
시디즈,2023,사업보고서,94820845157.0,-2040937749.0,-9.964482153205138,-1898.1771451815152
시디즈,2024,반기보고서,107859062957.0,184167112.0,13.750370794957497,-109.02365160771006
시디즈,2024,사업보고서,100549175403.0,-3547892300.0,-6.7772585386860085,-2026.4526991116632
시알홀딩스,2016,반기보고서,356145057703.0,20108901293.0,,
시알홀딩스,2016,사업보고서,358354443872.0,15900944350.0,0.6203613166078169,-20.925842151628686
시알홀딩스,2017,반기보고서,354466389148.0,13343011833.0,-1.0849746083764953,-16.0866704561481
시알홀딩스,2017,사업보고서,339867462957.0,-16507373193.0,-4.118564309042155,-223.715495418912
시알홀딩스,2018,반기보고서,393533480126.0,20301858875.0,15.790277981328805,-222.98661111998769
시알홀딩스,2018,사업보고서,395643313208.0,19139248011.0,0.5361254349501552,-5.726622725329135
시알홀딩스,2019,반기보고서,379935233343.0,9679063618.0,-3.9702629466005543,-49.428192725037576
시알홀딩스,2019,사업보고서,377217984031.0,11649711161.0,-0.7151875039572618,20.359898651096977
시알홀딩스,2020,반기보고서,344445653262.0,5467976306.0,-8.687902527549362,-53.06341736346849
시알홀딩스,2020,사업보고서,360781090751.0,17453592851.0,4.742529724006873,219.19657061879008
시알홀딩스,2021,반기보고서,359108305878.0,15716218474.0,-0.46365647088597134,-9.954250633848478
시알홀딩스,2021,사업보고서,387183098752.0,17422229126.0,7.817917997011705,10.85509631227337
시알홀딩스,2022,반기보고서,403634639586.0,14090778782.0,4.249033825863769,-19.12183750946268
시알홀딩스,2022,사업보고서,394404973669.0,8507089903.0,-2.2866387103115544,-39.62654559684648
시알홀딩스,2023,반기보고서,390092408435.0,10080072779.0,-1.0934358139254279,18.490258054582124
시알홀딩스,2023,사업보고서,426812037099.0,29335200569.0,9.413059026530245,191.02171395145638
시알홀딩스,2024,반기보고서,398588756696.0,16528405665.0,-6.612578359980402,-43.65674907821695
시알홀딩스,2024,사업보고서,412242758304.0,909958335.0,3.4255862411126117,-94.49457888774538
신대양제지,2016,반기보고서,151583247066.0,5210351793.0,,
신대양제지,2016,사업보고서,100936750368.0,3034209362.0,-33.41167159188,-41.76574859923283
신대양제지,2017,반기보고서,217703707676.0,8310161318.0,115.68329362921381,173.88226475322568
신대양제지,2017,사업보고서,295101965477.0,20450554149.0,35.55210824254258,146.0909405537487
신대양제지,2018,반기보고서,362224058148.0,59068960866.0,22.745389907012136,188.83794754719827
신대양제지,2018,사업보고서,347131626709.0,57563126255.0,-4.166601057965463,-2.549282379312611
신대양제지,2019,반기보고서,324955244919.0,51850897372.0,-6.388464802312707,-9.923416698556792
신대양제지,2019,사업보고서,321859964327.0,42839911453.0,-0.952525198592054,-17.378649889801178
신대양제지,2020,반기보고서,302195511941.0,41356011844.0,-6.109629828337864,-3.463825107640565
신대양제지,2020,사업보고서,307009492416.0,23248102976.0,1.5930019754694011,-43.785433025566576
신대양제지,2021,반기보고서,334152671663.0,39923482762.0,8.84115309705825,71.72791605067604
신대양제지,2021,사업보고서,347413233679.0,14472242718.0,3.9684141832549993,-63.75004955285368
신대양제지,2022,반기보고서,332090067975.0,33851821104.0,-4.410645369415654,133.90860534626364
신대양제지,2022,사업보고서,344312155853.0,17009945226.0,3.6803533308078604,-49.7517573020907
신대양제지,2023,반기보고서,320931798227.0,35815592048.0,-6.790453728848879,110.55677471115686
신대양제지,2023,사업보고서,324428093420.0,22698285460.0,1.0894199989890117,-36.62457002084513
신대양제지,2024,반기보고서,321978907069.0,21031255556.0,-0.7549242499875983,-7.344298788283897
신대양제지,2024,사업보고서,336523457452.0,8252884312.0,4.517237018847047,-60.75895568847511
신도리코,2016,반기보고서,261652016315.0,15306303679.0,,
신도리코,2016,사업보고서,245631918640.0,956240217.0,-6.122673121583584,-93.7526378866248
신도리코,2017,반기보고서,269140507379.0,19023609985.0,9.570657131679358,1889.4174755253991
신도리코,2017,사업보고서,289296934458.0,13598067600.0,7.489183726110761,-28.520046349131455
신도리코,2018,반기보고서,267225437226.0,11119346992.0,-7.629357453562761,-18.22847687564077
신도리코,2018,사업보고서,290720144543.0,13770126209.0,8.792092384951314,23.83934253429763
신도리코,2019,반기보고서,220290205354.0,4698727636.0,-24.226026476325863,-65.87738148014239
신도리코,2019,사업보고서,206774837098.0,1576429665.0,-6.135256097419853,-66.4498607469403
신도리코,2020,반기보고서,173952576444.0,-19557964774.0,-15.87343078812053,-1340.6493742300897
신도리코,2020,사업보고서,161893694028.0,4939651389.0,-6.932281580711211,-125.25646940302644
신도리코,2021,반기보고서,169844899773.0,4825633182.0,4.911374586106372,-2.3082237595532473
신도리코,2021,사업보고서,152039469271.0,-502166632.0,-10.483347174862006,-110.40623298664975
신도리코,2022,반기보고서,170385201998.0,180473652.0,12.066427760478419,-135.93899723707648
신도리코,2022,사업보고서,207801625807.0,-2390070204.0,21.95990225104126,-1424.3319329516312
신도리코,2023,반기보고서,205292035072.0,15529366494.0,-1.2076858038304443,-749.7452027982354
신도리코,2023,사업보고서,190531080180.0,9804713661.0,-7.190222887518768,-36.86340222063665
신도리코,2024,반기보고서,185459826607.0,13759719358.0,-2.6616411181887205,40.33779908057633
신도리코,2024,사업보고서,155535055896.0,6397025602.0,-16.135446289622767,-53.509040151456844
신라교역,2016,반기보고서,143855337096.0,2215245318.0,,
신라교역,2016,사업보고서,160811415015.0,3670089795.0,11.786895266655682,65.67419261328058
신라교역,2017,반기보고서,172004679651.0,8454414059.0,6.960491352529872,130.35986941022514
신라교역,2017,사업보고서,241090987686.0,20946731792.0,40.16536536981268,147.76089325435296
신라교역,2018,반기보고서,166011526056.0,13370693416.0,-31.141546330958025,-36.1681165884477
신라교역,2018,사업보고서,189238700334.0,-5938583998.0,13.991302188358217,-144.4149290783499
신라교역,2019,반기보고서,192675096801.0,6323754591.0,1.8159057639557208,-206.4858995533231
신라교역,2019,사업보고서,176970733808.0,-10571514134.0,-8.150696822651598,-267.17147988388786
신라교역,2020,반기보고서,180686329550.0,-1712928744.0,2.0995537861255316,-83.79675113434418
신라교역,2020,사업보고서,191635785734.0,-3165631231.0,6.059925070850497,84.80810962443631
신라교역,2021,반기보고서,166345304045.0,9281764184.0,-13.19716022356307,-393.20421447408955
신라교역,2021,사업보고서,180156742013.0,7613156128.0,8.302872177421797,-17.977272670602463
신라교역,2022,반기보고서,219482810934.0,12831337157.0,21.82880778237112,68.54162638026487
신라교역,2022,사업보고서,213166469635.0,1635905834.0,-2.8778295995577383,-87.25069870751896
신라교역,2023,반기보고서,188819432678.0,3210894787.0,-11.421607253096074,96.27625993294183
신라교역,2023,사업보고서,245366322855.0,10714738780.0,29.947600930160235,233.6994666838954
신라교역,2024,반기보고서,272870501360.0,14228384096.0,11.209435013318302,32.79263627554344
신라교역,2024,사업보고서,223250064096.0,2210416483.0,-18.18461028828301,-84.46473986022481
신성이엔지,2016,반기보고서,144717318658.0,7728334985.0,,
신성이엔지,2016,반기보고서,107288361965.0,6071048329.0,,
신성이엔지,2016,사업보고서,72499616875.0,-17471714162.0,-49.90259801155305,-326.07345820168274
신성이엔지,2016,사업보고서,109928573568.0,-15814427506.0,-24.039102861084466,-304.6291670417286
신성이엔지,2017,반기보고서,460518562876.0,-15343765066.0,535.2013744707117,-12.179395085504376
신성이엔지,2017,사업보고서,530026839054.0,9688447641.0,15.093479781555713,-163.14257028392902
신성이엔지,2018,반기보고서,218915638495.0,1598572295.0,-58.69725410778746,-83.50022259257416
신성이엔지,2018,사업보고서,205738601865.0,-5750740597.0,-6.019230385087798,-459.7422909797145
신성이엔지,2019,반기보고서,218112768699.0,5796683182.0,6.014509052666542,-200.7988985805405
신성이엔지,2019,사업보고서,233010875622.0,3922187334.0,6.830460688690669,-32.337386556172845
신성이엔지,2020,반기보고서,227060226450.0,8249281266.0,-2.5538074804943407,110.32348951030497
신성이엔지,2020,사업보고서,255305189634.0,10260151960.0,12.439414698733998,24.37631387703977
신성이엔지,2021,반기보고서,174656242547.0,-6796801803.0,-31.58923138327763,-166.2446504642218
신성이엔지,2021,사업보고서,279867449716.0,9183400514.0,60.239019020856155,-235.1135545830775
신성이엔지,2022,반기보고서,314012560539.0,13112925098.0,12.2004580588594,42.78942836054553
신성이엔지,2022,사업보고서,350131119375.0,7908102863.0,11.502265633579366,-39.69230508144858
신성이엔지,2023,반기보고서,278309997455.0,6557784167.0,-20.512635965693075,-17.075128123557896
신성이엔지,2023,사업보고서,298209654905.0,799603225.0,7.150177008361901,-87.80680783878564
신성이엔지,2024,반기보고서,279377910058.0,2542118974.0,-6.314934656625786,217.92255140041487
신성이엔지,2024,사업보고서,302923388323.0,2449622290.0,8.427823896353102,-3.6385662884399683
신세계,2016,반기보고서,1299955660923.0,104646713086.0,,
신세계,2016,사업보고서,1647529963176.0,146752165920.0,26.737396720609212,40.23581017723624
신세계,2017,반기보고서,1793133689644.0,118945674572.0,8.837698234471846,-18.947925690690205
신세계,2017,사업보고서,2078282381319.0,226749976040.0,15.9022549920197,90.63322550896467
신세계,2018,반기보고서,2278075956326.0,193015173711.0,9.613398872207119,-14.877532918922554
신세계,2018,사업보고서,2907607057770.0,204335207675.0,27.634333249330517,5.864841476634056
신세계,2019,반기보고서,3022934378648.0,177708855533.0,3.9663998121689357,-13.030721648493316
신세계,2019,사업보고서,3371289202943.0,290089417360.0,11.523730940226391,63.238582843797154
신세계,2020,반기보고서,2211259728529.0,-39839529349.0,-34.40907630829597,-113.7335342018214
신세계,2020,사업보고서,2558019663320.0,128322718085.0,15.681556097513505,-422.09898104185555
신세계,2021,반기보고서,2715288957698.0,219812634445.0,6.14808778185401,71.29674131387847
신세계,2021,사업보고서,3601146976556.0,297588013388.0,32.62481572528558,35.382578958381224
신세계,2022,반기보고서,3643630462488.0,351007328148.0,1.1797209669189785,17.950761575316225
신세계,2022,사업보고서,4169124736421.0,294441665395.0,14.422271395057276,-16.115236981362806
신세계,2023,반기보고서,3139319128781.0,301985439332.0,-24.70076269591397,2.562060612882304
신세계,2023,사업보고서,3217769413367.0,337795174247.0,2.4989585756597577,11.858099845546231
신세계,2024,반기보고서,3209126925150.0,280465869448.0,-0.2685863126518037,-16.97161746812881
신세계,2024,사업보고서,3361285803659.0,196558437338.0,4.74144158389397,-29.917163280916405
신세계I&C,2016,반기보고서,150887010575.0,4209172251.0,,
신세계I&C,2016,사업보고서,145452085012.0,4514653759.0,-3.6019837243037642,7.257519763593062
신세계I&C,2017,반기보고서,154991568610.0,9078341483.0,6.558505914310531,101.08610687812438
신세계I&C,2017,사업보고서,165157979693.0,6371928988.0,6.559331694088079,-29.811750307784717
신세계I&C,2018,반기보고서,171223528314.0,6650235056.0,3.672573757728692,4.3676894159386075
신세계I&C,2018,사업보고서,202307673425.0,8244464285.0,18.15413186323087,23.97252451342526
신세계I&C,2019,반기보고서,209080942512.0,8975894731.0,3.3480040437077156,8.871776512280688
신세계I&C,2019,사업보고서,246958778310.0,9518494820.0,18.116350224423748,6.045080799867505
신세계I&C,2020,반기보고서,229776980515.0,13328898472.0,-6.957354548228369,40.031577723756115
신세계I&C,2020,사업보고서,250530861506.0,16682405314.0,9.03218457501019,25.159669788502836
신세계I&C,2021,반기보고서,249921524181.0,18590723242.0,-0.2432184687096551,11.439105405253073
신세계I&C,2021,사업보고서,276167523593.0,16936371237.0,10.501696281666371,-8.898803900552412
신세계I&C,2022,반기보고서,273066244113.0,18792760324.0,-1.1229703766944332,10.96096124147565
신세계I&C,2022,사업보고서,323804150704.0,18735754625.0,18.580805092116655,-0.30333861560081055
신세계I&C,2023,반기보고서,310422245585.0,19495252132.0,-4.1327157449667276,4.053733207983877
신세계I&C,2023,사업보고서,308500690429.0,20462629909.0,-0.61901335465787,4.962119855901333
신세계I&C,2024,반기보고서,301893857968.0,17649258341.0,-2.141594059907147,-13.748826912823192
신세계I&C,2024,사업보고서,323822404177.0,19303910145.0,7.263660929241023,9.37519170511642
신세계인터내셔날,2016,반기보고서,484162464082.0,11025873137.0,,
신세계인터내셔날,2016,사업보고서,536960591991.0,16014557697.0,10.905043621898344,45.24525629865317
신세계인터내셔날,2017,반기보고서,511588578160.0,8825575688.0,-4.725116555932518,-44.890293850242955
신세계인터내셔날,2017,사업보고서,590956297341.0,16613726366.0,15.513974034849864,88.24524261447816
신세계인터내셔날,2018,반기보고서,587756795674.0,26100262074.0,-0.5414108761335001,57.100589590871074
신세계인터내셔날,2018,사업보고서,674893586636.0,29423329518.0,14.825314076050347,12.731931329188845
신세계인터내셔날,2019,반기보고서,667651675464.0,43752465792.0,-1.0730448940991173,48.699914349373735
신세계인터내셔날,2019,사업보고서,757349716083.0,40739473603.0,13.43485591594783,-6.886451162144365
신세계인터내셔날,2020,반기보고서,610549885750.0,9412150979.0,-19.383361109877516,-76.8967290281657
신세계인터내셔날,2020,사업보고서,714949798244.0,24352180595.0,17.099325531075166,158.7313000963709
신세계인터내셔날,2021,반기보고서,682635052047.0,47785375179.0,-4.51986227233979,96.22626808545972
신세계인터내셔날,2021,사업보고서,768143520774.0,44186021308.0,12.526234694598228,-7.532333601059158
신세계인터내셔날,2022,반기보고서,736112595825.0,71815946653.0,-4.169914095835224,62.530919343031066
신세계인터내셔날,2022,사업보고서,817764720694.0,43454564870.0,11.092341760228702,-39.49176068100363
신세계인터내셔날,2023,반기보고서,646007524441.0,28675672328.0,-21.00325336940892,-34.00998856210616
신세계인터내셔날,2023,사업보고서,708319641746.0,20057756483.0,9.64572624117956,-30.053055936844224
신세계인터내셔날,2024,반기보고서,630341207489.0,24462845197.0,-11.008932925364604,21.962021115041175
신세계인터내셔날,2024,사업보고서,678292785969.0,2376982667.0,7.607241587618528,-90.28329432713942
신세계푸드,2016,반기보고서,506378828922.0,8706130115.0,,
신세계푸드,2016,사업보고서,562655457785.0,12670720306.0,11.113542993652398,45.53791568275912
신세계푸드,2017,반기보고서,587731468622.0,13362802416.0,4.45672577952349,5.462058141021995
신세계푸드,2017,사업보고서,619781122286.0,16454372164.0,5.453111731305435,23.135639155288995
신세계푸드,2018,반기보고서,628250382148.0,16917412007.0,1.3664920659025546,2.8140839309145456
신세계푸드,2018,사업보고서,650321781555.0,10446431045.0,3.5131533595789417,-38.250418913498535
신세계푸드,2019,반기보고서,643983223997.0,10464007876.0,-0.9746801872211206,0.16825680391977355
신세계푸드,2019,사업보고서,676120073183.0,11696373624.0,4.990323969394226,11.777186739571603
신세계푸드,2020,반기보고서,612171340395.0,-1505464231.0,-9.458191721323368,-112.87120503666974
신세계푸드,2020,사업보고서,628080552246.0,9246015703.0,2.598816834635655,-714.1637584347229
신세계푸드,2021,반기보고서,652397413197.0,13307739659.0,3.871615012444427,43.929451197904804
신세계푸드,2021,사업보고서,680491364013.0,15997254199.0,4.306263367650212,20.21015295547269
신세계푸드,2022,반기보고서,677627510046.0,12473374257.0,-0.42085089076094273,-22.028029924162112
신세계푸드,2022,사업보고서,733677659251.0,8103975511.0,8.271527996434958,-35.02980553596324
신세계푸드,2023,반기보고서,719288315418.0,12568334089.0,-1.9612623679573198,55.08850035319413
신세계푸드,2023,사업보고서,769632355633.0,13855910886.0,6.999146119278132,10.244609889284428
신세계푸드,2024,반기보고서,775761774632.0,14310902001.0,0.7964086948967645,3.2837329768028645
신세계푸드,2024,사업보고서,759038057795.0,6453638800.0,-2.15577995512002,-54.904038896017596
신송홀딩스,2016,반기보고서,107505681062.0,-2533080142.0,,
신송홀딩스,2016,사업보고서,99389875068.0,-5523919569.0,-7.549188018556436,118.07125157274238
신송홀딩스,2017,반기보고서,104968709468.0,-2495670166.0,5.613081207902821,-54.820664297764324
신송홀딩스,2017,사업보고서,186792789923.0,1804793464.0,77.95092544216169,-172.31698677925377
신송홀딩스,2018,반기보고서,109301248265.0,-2056490968.0,-41.485295920652874,-213.94605582414718
신송홀딩스,2018,사업보고서,54040331542.0,-914369431.0,-50.558358298910136,-55.53739621384032
신송홀딩스,2019,반기보고서,123998528506.0,-328251947.0,129.4555288019073,-64.10073041910344
신송홀딩스,2019,사업보고서,139014978458.0,19186437.0,12.110183994057147,-105.8450337234405
신송홀딩스,2020,반기보고서,110949309106.0,3133287436.0,-20.18895349502166,16230.741533719887
신송홀딩스,2020,사업보고서,94932430959.0,2019550993.0,-14.436212605612187,-35.54530076633544
신송홀딩스,2021,반기보고서,98618515683.0,3272279348.0,3.882850872734913,62.03004327903099
신송홀딩스,2021,사업보고서,87825750580.0,3595399206.0,-10.943954112727,9.87445824872773
신송홀딩스,2022,반기보고서,77795476930.0,3247625157.0,-11.420652352823877,-9.67275201094874
신송홀딩스,2022,사업보고서,131608351161.0,5326791499.0,69.17224028258168,64.02113056423772
신송홀딩스,2023,반기보고서,89920971319.0,2879271690.0,-31.675330231136105,-45.94735516604083
