기업명,연도,보고서유형,평균급여,남성직원수,여성직원수,정규직수,계약직수,남성정규직수,남성계약직수,여성정규직수,여성계약직수,평균급여증감율,남성직원수증감율,여성직원수증감율,정규직수증감율,계약직수증감율,남성정규직수증감율,남성계약직수증감율,여성정규직수증감율,여성계약직수증감율,매출액,매출액증감율,영업이익,영업이익증감율
삼화전기,2020,사업보고서,22648496.746203903,206.0,255.0,461.0,0.0,206.0,0.0,255.0,0.0,0.0468981645977088,-0.0373831775700934,0.0897435897435897,0.0290178571428571,,-0.0373831775700934,,0.0897435897435897,,107538305142.0,17.189308662859474,4464967412.0,224.84363599298848
삼화전기,2021,반기보고서,22716114.62450593,214.0,292.0,506.0,0.0,214.0,0.0,292.0,0.0,0.0029855349368103,0.0388349514563106,0.1450980392156863,0.0976138828633405,,0.0388349514563106,,0.1450980392156863,,125205371939.0,16.428626779705475,12668366378.0,183.72808150744007
삼화전기,2021,사업보고서,26687071.57057654,221.0,282.0,503.0,0.0,221.0,0.0,282.0,0.0,0.1748079287197635,0.0327102803738317,-0.0342465753424657,-0.0059288537549407,,0.0327102803738317,,-0.0342465753424657,,121893123190.0,-2.645452585384057,9154134469.0,-27.74021372718464
삼화전기,2022,반기보고서,24793085.65737052,233.0,269.0,502.0,0.0,233.0,0.0,269.0,0.0,-0.0709701665166668,0.0542986425339366,-0.0460992907801418,-0.0019880715705765,,0.0542986425339366,,-0.0460992907801418,,133968264160.0,9.906334872704807,11464145352.0,25.23461820254806
삼화전기,2022,사업보고서,27251767.441860463,227.0,246.0,473.0,0.0,227.0,0.0,246.0,0.0,0.099168042996658,-0.0257510729613733,-0.0855018587360594,-0.0577689243027888,,-0.0257510729613733,,-0.0855018587360594,,105144469742.0,-21.515389931137253,2184066890.0,-80.9487159928675
삼화전기,2023,반기보고서,24659808.278867103,222.0,237.0,459.0,0.0,222.0,0.0,237.0,0.0,-0.0951115984870744,-0.0220264317180616,-0.0365853658536585,-0.0295983086680761,,-0.0220264317180616,,-0.0365853658536585,,110337049743.0,4.938519366488204,6750353761.0,209.07266585594363
삼화전기,2023,사업보고서,26928486.486486487,217.0,227.0,444.0,0.0,217.0,0.0,227.0,0.0,0.0919990205099684,-0.0225225225225225,-0.0421940928270042,-0.0326797385620915,,-0.0225225225225225,,-0.0421940928270042,,92113888795.0,-16.515903760745708,1078336773.0,-84.02547760933562
삼화전기,2024,반기보고서,26178352.808988765,203.0,242.0,445.0,0.0,203.0,0.0,242.0,0.0,-0.0278565109061796,-0.064516129032258,0.066079295154185,0.0022522522522522,,-0.064516129032258,,0.066079295154185,,119639265327.0,29.881896087633308,16777672870.0,1455.884329468193
삼화전기,2024,사업보고서,31779319.72789116,205.0,236.0,441.0,0.0,205.0,0.0,236.0,0.0,0.2139541383588966,0.0098522167487684,-0.024793388429752,-0.0089887640449438,,0.0098522167487684,,-0.024793388429752,,113476899070.0,-5.150789116062289,8011173127.0,-52.250987433872886
삼화전자공업,2016,사업보고서,19040125.69105691,106.0,17.0,123.0,0.0,106.0,0.0,17.0,0.0,-0.0089293455630364,0.0,0.3076923076923077,0.0336134453781512,,0.0,,0.3076923076923077,,19655572506.0,2.563296495959089,453108995.0,-188.7494359963869
삼화전자공업,2017,반기보고서,18440801.36,110.0,15.0,125.0,0.0,110.0,0.0,15.0,0.0,-0.0314769104354396,0.0377358490566037,-0.1176470588235294,0.016260162601626,,0.0377358490566037,,-0.1176470588235294,,21977042265.0,11.810746078707986,-418021991.0,-192.25638767113853
삼화전자공업,2017,사업보고서,21636802.24137931,102.0,14.0,116.0,0.0,102.0,0.0,14.0,0.0,0.1733113881000728,-0.0727272727272727,-0.0666666666666666,-0.072,,-0.0727272727272727,,-0.0666666666666666,,22202952462.0,1.0279372186482894,-849448896.0,103.20674851768744
삼화전자공업,2018,반기보고서,18776089.75,101.0,19.0,120.0,0.0,101.0,0.0,19.0,0.0,-0.1322151240033214,-0.0098039215686274,0.3571428571428571,0.0344827586206896,,-0.0098039215686274,,0.3571428571428571,,20635282494.0,-7.0606374115471455,-5616399538.0,561.1815689498524
삼화전자공업,2018,사업보고서,21621010.25,100.0,20.0,120.0,0.0,100.0,0.0,20.0,0.0,0.1515182627415806,-0.0099009900990099,0.0526315789473684,0.0,,-0.0099009900990099,,0.0526315789473684,,21448889456.0,3.942795366317702,2431170933.0,-143.28700115707474
삼화전자공업,2019,반기보고서,20415222.222222224,98.0,19.0,117.0,0.0,98.0,0.0,19.0,0.0,-0.0557692732132059,-0.02,-0.05,-0.025,,-0.02,,-0.05,,21691197179.0,1.12969822282439,-22282976.0,-100.91655324179544
삼화전자공업,2019,사업보고서,23412586.20689655,98.0,18.0,116.0,0.0,98.0,0.0,18.0,0.0,0.1468200518244498,0.0,-0.0526315789473684,-0.0085470085470085,,0.0,,-0.0526315789473684,,20096525604.0,-7.35169922545288,-198623065.0,791.3668667955304
삼화전자공업,2020,반기보고서,21387793.38842976,102.0,19.0,121.0,0.0,102.0,0.0,19.0,0.0,-0.0864830907860303,0.0408163265306122,0.0555555555555555,0.043103448275862,,0.0408163265306122,,0.0555555555555555,,19279666976.0,-4.064675875303605,-1219843238.0,514.149841056979
삼화전자공업,2020,사업보고서,22559453.781512607,100.0,19.0,119.0,0.0,100.0,0.0,19.0,0.0,0.0547817332907606,-0.0196078431372549,0.0,-0.0165289256198347,,-0.0196078431372549,,0.0,,20836485104.0,8.074922299944191,-36858423.0,-96.97842953489406
삼화전자공업,2021,반기보고서,21876384.615384616,97.0,20.0,117.0,0.0,97.0,0.0,20.0,0.0,-0.0302786216698102,-0.03,0.0526315789473684,-0.0168067226890756,,-0.03,,0.0526315789473684,,22353964978.0,7.282801616615693,-1388865934.0,3668.110030100853
삼화전자공업,2021,사업보고서,22079000.0,98.0,21.0,119.0,0.0,98.0,0.0,21.0,0.0,0.0092618313390273,0.0103092783505154,0.05,0.017094017094017,,0.0103092783505154,,0.05,,21988211413.0,-1.6361910084406146,-2598009727.0,87.05979197845312
삼화전자공업,2022,반기보고서,22960725.66371681,93.0,20.0,113.0,0.0,93.0,0.0,20.0,0.0,0.0399350361754071,-0.0510204081632653,-0.0476190476190476,-0.0504201680672268,,-0.0510204081632653,,-0.0476190476190476,,24320287794.0,10.60603037326272,-2760120397.0,6.23980227307286
삼화전자공업,2022,사업보고서,23062256.880733944,91.0,18.0,109.0,0.0,91.0,0.0,18.0,0.0,0.0044219515752314,-0.021505376344086,-0.1,-0.0353982300884955,,-0.021505376344086,,-0.1,,24005931731.0,-1.2925672001198687,-1535296262.0,-44.37575028724372
삼화전자공업,2023,반기보고서,22992372.727272727,94.0,16.0,110.0,0.0,94.0,0.0,16.0,0.0,-0.0030302391401944,0.0329670329670329,-0.1111111111111111,0.0091743119266055,,0.0329670329670329,,-0.1111111111111111,,20684623902.0,-13.835363135316417,-2093948363.0,36.38725077544675
삼화전자공업,2023,사업보고서,23872509.09090909,94.0,16.0,110.0,0.0,94.0,0.0,16.0,0.0,0.038279492685519,0.0,0.0,0.0,,0.0,,0.0,,21222375736.0,2.599766070428792,-2909341885.0,38.94047897302423
삼화전자공업,2024,반기보고서,23375888.888888888,92.0,16.0,108.0,0.0,92.0,0.0,16.0,0.0,-0.0208030165630692,-0.0212765957446808,0.0,-0.0181818181818181,,-0.0212765957446808,,0.0,,16714197072.0,-21.242573028017187,-3146331350.0,8.145810096155131
삼화전자공업,2024,사업보고서,22922462.962962963,89.0,19.0,108.0,0.0,89.0,0.0,19.0,0.0,-0.0193971629520128,-0.0326086956521739,0.1875,0.0,,-0.0326086956521739,,0.1875,,16683241992.0,-0.1852023155324442,-4126604764.0,31.156076870288945
삼화콘덴서공업,2016,사업보고서,24371043.83561644,283.0,82.0,363.0,2.0,282.0,1.0,81.0,1.0,0.1230729012244464,0.014336917562724,0.0123456790123456,0.0371428571428571,-0.8,0.0444444444444444,-0.8888888888888888,0.0125,0.0,92293034888.0,15.136987913214522,5708868295.0,51.68215088477178
삼화콘덴서공업,2017,반기보고서,22313493.261455525,292.0,79.0,369.0,2.0,291.0,1.0,78.0,1.0,-0.0844260339458238,0.0318021201413427,-0.0365853658536585,0.0165289256198347,0.0,0.0319148936170212,0.0,-0.037037037037037,0.0,94223588670.0,2.091765412571791,8893536120.0,55.784573411673
삼화콘덴서공업,2017,사업보고서,28947637.60217984,286.0,81.0,365.0,2.0,285.0,1.0,80.0,1.0,0.2973153626368389,-0.0205479452054794,0.0253164556962025,-0.010840108401084,0.0,-0.0206185567010309,0.0,0.0256410256410256,0.0,105092993764.0,11.535757921583736,13155844872.0,47.92591714351749
삼화콘덴서공업,2018,반기보고서,18396177.38791423,383.0,130.0,498.0,15.0,374.0,9.0,124.0,6.0,-0.364501599725397,0.3391608391608391,0.6049382716049383,0.3643835616438356,6.5,0.312280701754386,8.0,0.55,5.0,120772597667.0,14.919742355242626,34539517710.0,162.54123582371776
삼화콘덴서공업,2018,사업보고서,30349470.28862479,443.0,146.0,582.0,7.0,443.0,0.0,139.0,7.0,0.6497704739770306,0.1566579634464752,0.123076923076923,0.1686746987951807,-0.5333333333333333,0.1844919786096256,-1.0,0.1209677419354838,0.1666666666666666,153672073107.0,27.24084442624312,46809756221.0,35.52521669243656
삼화콘덴서공업,2019,반기보고서,20689587.35440932,455.0,146.0,589.0,12.0,450.0,5.0,139.0,7.0,-0.3182883537125874,0.0270880361173814,0.0,0.0120274914089347,0.7142857142857143,0.0158013544018058,,0.0,0.0,132068296159.0,-14.058362401968475,29361882553.0,-37.27401096819312
삼화콘덴서공업,2019,사업보고서,24798164.70588235,452.0,143.0,587.0,8.0,451.0,1.0,136.0,7.0,0.1985818895801913,-0.0065934065934065,-0.0205479452054794,-0.0033955857385398,-0.3333333333333333,0.0022222222222222,-0.8,-0.0215827338129496,0.0,122469270727.0,-7.268228417548082,7916450661.0,-73.03834096226521
삼화콘덴서공업,2020,반기보고서,20624926.4,475.0,150.0,617.0,8.0,475.0,0.0,142.0,8.0,-0.1682881921052981,0.0508849557522123,0.0489510489510489,0.0511073253833049,0.0,0.0532150776053215,-1.0,0.0441176470588235,0.1428571428571428,116781706902.0,-4.644074216525975,14416972042.0,82.11408950003938
삼화콘덴서공업,2020,사업보고서,26603261.075949367,486.0,146.0,626.0,6.0,486.0,0.0,140.0,6.0,0.2898596853150161,0.0231578947368421,-0.0266666666666666,0.0145867098865478,-0.25,0.0231578947368421,,-0.0140845070422535,-0.25,125732495503.0,7.664546818545181,12680529694.0,-12.044431680531382
삼화콘덴서공업,2021,반기보고서,23762138.75598086,479.0,148.0,622.0,5.0,479.0,0.0,143.0,5.0,-0.1067960169190317,-0.0144032921810699,0.0136986301369863,-0.0063897763578274,-0.1666666666666666,-0.0144032921810699,,0.0214285714285714,-0.1666666666666666,132404015679.0,5.306122454111965,19579268515.0,54.40418489981733
삼화콘덴서공업,2021,사업보고서,33004935.0237718,489.0,142.0,625.0,6.0,488.0,1.0,137.0,5.0,0.3889715636587867,0.0208768267223382,-0.0405405405405405,0.0048231511254019,0.2,0.0187891440501043,,-0.0419580419580419,0.0,129755270067.0,-2.0005024760137284,13589667900.0,-30.591544369552253
삼화콘덴서공업,2022,반기보고서,24576942.4,479.0,146.0,620.0,5.0,476.0,3.0,144.0,2.0,-0.2553555284293556,-0.0204498977505112,0.028169014084507,-0.008,-0.1666666666666666,-0.0245901639344262,2.0,0.0510948905109489,-0.6,135487144037.0,4.417449840026003,19155939255.0,40.95958338319659
삼화콘덴서공업,2022,사업보고서,27411387.68718801,467.0,134.0,594.0,7.0,466.0,1.0,128.0,6.0,0.1153294515264038,-0.0250521920668058,-0.0821917808219178,-0.0419354838709677,0.4,-0.0210084033613445,-0.6666666666666666,-0.1111111111111111,2.0,127981985930.0,-5.539387637361687,11359233404.0,-40.70124543209197
삼화콘덴서공업,2023,반기보고서,27273904.06504065,477.0,138.0,601.0,14.0,475.0,2.0,126.0,12.0,-0.0050155659288867,0.0214132762312633,0.0298507462686567,0.0117845117845117,1.0,0.01931330472103,1.0,-0.015625,1.0,142688037545.0,11.490719969795988,15626460675.0,37.5661553841948
삼화콘덴서공업,2023,사업보고서,29649192.901234567,501.0,147.0,635.0,13.0,499.0,2.0,136.0,11.0,0.0870901661357139,0.050314465408805,0.0652173913043478,0.0565723793677204,-0.0714285714285714,0.0505263157894736,0.0,0.0793650793650793,-0.0833333333333333,138080507468.0,-3.2290934518928456,8066767102.0,-48.37751638216054
삼화콘덴서공업,2024,반기보고서,26309136.507936507,491.0,139.0,615.0,15.0,489.0,2.0,126.0,13.0,-0.1126525232718554,-0.0199600798403193,-0.0544217687074829,-0.0314960629921259,0.1538461538461538,-0.0200400801603206,0.0,-0.0735294117647058,0.1818181818181818,150131027496.0,8.727169568661019,14771196454.0,83.11172576604778
삼화콘덴서공업,2024,사업보고서,34291925.11700468,504.0,137.0,628.0,13.0,502.0,2.0,126.0,11.0,0.3034226762501328,0.0264765784114052,-0.014388489208633,0.0211382113821138,-0.1333333333333333,0.0265848670756646,0.0,0.0,-0.1538461538461538,145281171105.0,-3.2304157720689792,3071111039.0,-79.20878617677344
삼화페인트공업,2016,사업보고서,28968580.71505959,840.0,83.0,895.0,28.0,815.0,25.0,80.0,3.0,0.1243592949759409,-0.0465380249716231,0.0,-0.0066592674805771,-0.5555555555555556,-0.0073081607795371,-0.5833333333333334,0.0,0.0,239558139407.0,-1.26744756436017,5592652482.0,-57.89466139117378
삼화페인트공업,2017,반기보고서,27391540.13015185,840.0,82.0,885.0,37.0,805.0,35.0,80.0,2.0,-0.054439691071503,0.0,-0.0120481927710843,-0.0111731843575419,0.3214285714285714,-0.0122699386503067,0.4,0.0,-0.3333333333333333,245245651811.0,2.374167881783861,1498167956.0,-73.21185321594956
삼화페인트공업,2017,사업보고서,28553409.09090909,808.0,72.0,844.0,36.0,773.0,35.0,71.0,1.0,0.0424170731268334,-0.0380952380952381,-0.1219512195121951,-0.0463276836158192,-0.027027027027027,-0.039751552795031,0.0,-0.1125,-0.5,242875418803.0,-0.966472999825756,7271534095.0,385.3617423786362
삼화페인트공업,2018,반기보고서,27321151.716500554,829.0,74.0,862.0,41.0,790.0,39.0,72.0,2.0,-0.0431562259513476,0.0259900990099009,0.0277777777777777,0.0213270142180094,0.1388888888888889,0.0219922380336351,0.1142857142857142,0.0140845070422535,1.0,258388190218.0,6.387131102626177,3285250532.0,-54.8203929311288
삼화페인트공업,2018,사업보고서,28783039.64757709,838.0,70.0,853.0,55.0,785.0,53.0,68.0,2.0,0.053507551447534,0.0108564535585042,-0.054054054054054,-0.0104408352668213,0.3414634146341463,-0.0063291139240506,0.358974358974359,-0.0555555555555555,0.0,265835616577.0,2.88226267335077,4598686200.0,39.97977186843052
삼화페인트공업,2019,반기보고서,28032432.43243243,847.0,78.0,880.0,45.0,805.0,42.0,75.0,3.0,-0.0260781079529883,0.0107398568019093,0.1142857142857142,0.0316529894490035,-0.1818181818181818,0.0254777070063694,-0.2075471698113207,0.1029411764705882,0.5,265091415759.0,-0.2799477464993635,4331009315.0,-5.820725167114033
삼화페인트공업,2019,사업보고서,30256771.39761647,843.0,80.0,871.0,52.0,794.0,49.0,77.0,3.0,0.0793487675586283,-0.0047225501770956,0.0256410256410256,-0.0102272727272727,0.1555555555555555,-0.0136645962732919,0.1666666666666666,0.0266666666666666,0.0,275185284090.0,3.807693395917634,6917660333.0,59.72397725032369
삼화페인트공업,2020,반기보고서,30115777.52553916,803.0,78.0,833.0,48.0,759.0,44.0,74.0,4.0,-0.0046599113376787,-0.0474495848161328,-0.025,-0.0436280137772675,-0.0769230769230769,-0.044080604534005,-0.1020408163265306,-0.0389610389610389,0.3333333333333333,261981402492.0,-4.79817866775232,3851569660.0,-44.32265427045506
삼화페인트공업,2020,사업보고서,31799295.774647888,777.0,75.0,807.0,45.0,736.0,41.0,71.0,4.0,0.0559015369163572,-0.0323785803237858,-0.0384615384615384,-0.0312124849939975,-0.0625,-0.0303030303030303,-0.0681818181818181,-0.0405405405405405,0.0,289737430170.0,10.594655732804382,11168884645.0,189.9826728046248
삼화페인트공업,2021,반기보고서,30093928.98052692,793.0,80.0,828.0,45.0,752.0,41.0,76.0,4.0,-0.0536290742476309,0.0205920205920205,0.0666666666666666,0.0260223048327137,0.0,0.0217391304347826,0.0,0.0704225352112676,0.0,309592915148.0,6.8529236855417786,938732595.0,-91.59510886863494
삼화페인트공업,2021,사업보고서,32767734.553775743,790.0,84.0,824.0,50.0,749.0,41.0,75.0,9.0,0.0888486702742928,-0.0037831021437578,0.05,-0.0048309178743961,0.1111111111111111,-0.0039893617021276,0.0,-0.0131578947368421,1.25,322012985546.0,4.011742449617305,-115072667.0,-112.2583009914554
삼화페인트공업,2022,반기보고서,30727066.817667045,798.0,85.0,836.0,47.0,757.0,41.0,79.0,6.0,-0.0622767415537903,0.010126582278481,0.0119047619047619,0.0145631067961165,-0.06,0.0106809078771695,0.0,0.0533333333333333,-0.3333333333333333,325642329403.0,1.1270799687926074,13522634446.0,-11851.38701356422
삼화페인트공업,2022,사업보고서,35131242.74099884,775.0,86.0,815.0,46.0,736.0,39.0,79.0,7.0,0.1433321295998074,-0.0288220551378446,0.0117647058823529,-0.0251196172248803,-0.0212765957446808,-0.0277410832232496,-0.048780487804878,0.0,0.1666666666666666,320397202248.0,-1.610701890204474,6331759876.0,-53.176580338064696
삼화페인트공업,2023,반기보고서,31889385.474860337,805.0,90.0,846.0,49.0,761.0,44.0,85.0,5.0,-0.0922784682010464,0.0387096774193548,0.0465116279069767,0.0380368098159509,0.0652173913043478,0.0339673913043478,0.1282051282051282,0.0759493670886076,-0.2857142857142857,315022226142.0,-1.6775977031907905,13759621536.0,117.3111710719587
삼화페인트공업,2023,사업보고서,36828507.79510022,811.0,87.0,848.0,50.0,763.0,48.0,85.0,2.0,0.154882957030752,0.0074534161490683,-0.0333333333333333,0.0023640661938534,0.0204081632653061,0.0026281208935611,0.0909090909090909,0.0,-0.6,316359649632.0,0.4245489298895185,12067111978.0,-12.300553133469556
삼화페인트공업,2024,반기보고서,32764966.7405765,811.0,91.0,852.0,50.0,765.0,46.0,87.0,4.0,-0.1103368368094551,0.0,0.0459770114942528,0.0047169811320754,0.0,0.0026212319790301,-0.0416666666666666,0.0235294117647058,1.0,323065010759.0,2.119537410918206,15507073411.0,28.506915650335568
삼화페인트공업,2024,사업보고서,35932671.081677705,819.0,87.0,854.0,52.0,772.0,47.0,82.0,5.0,0.0966796141190122,0.0098643649815043,-0.0439560439560439,0.0023474178403755,0.04,0.0091503267973856,0.0217391304347826,-0.057471264367816,0.25,305283248375.0,-5.504081776675233,3474444889.0,-77.59445127450425
상신브레이크,2016,사업보고서,36714285.71428572,585.0,59.0,635.0,9.0,576.0,9.0,59.0,0.0,0.3728722878872683,-0.0168067226890756,0.0925925925925925,-0.0124416796267496,0.5,-0.0220713073005093,0.5,0.0925925925925925,,197961188724.0,9.013596621025522,18320132704.0,45.6558691916825
상신브레이크,2017,반기보고서,28396923.07692308,595.0,55.0,642.0,8.0,588.0,7.0,54.0,1.0,-0.226542951212212,0.017094017094017,-0.0677966101694915,0.011023622047244,-0.1111111111111111,0.0208333333333333,-0.2222222222222222,-0.0847457627118644,,190602026822.0,-3.71747712237687,18050368686.0,-1.4725003489800048
상신브레이크,2017,사업보고서,39443452.38095238,618.0,54.0,663.0,9.0,609.0,9.0,54.0,0.0,0.3890044450980089,0.0386554621848739,-0.0181818181818181,0.0327102803738317,0.125,0.0357142857142857,0.2857142857142857,0.0,-1.0,193910011853.0,1.7355455690349353,17885249686.0,-0.9147680187168008
상신브레이크,2018,반기보고서,28621301.77514793,622.0,54.0,665.0,11.0,611.0,11.0,54.0,0.0,-0.2743712822417788,0.0064724919093851,0.0,0.0030165912518853,0.2222222222222222,0.0032840722495894,0.2222222222222222,0.0,,195962733880.0,1.0585951738047104,12561384094.0,-29.76679490344131
상신브레이크,2018,사업보고서,39564444.44444445,623.0,52.0,660.0,15.0,608.0,15.0,52.0,0.0,0.382342590678336,0.0016077170418006,-0.037037037037037,-0.0075187969924812,0.3636363636363636,-0.0049099836333878,0.3636363636363636,-0.037037037037037,,182736589229.0,-6.74931625474218,8152348732.0,-35.09991676877387
상신브레이크,2019,반기보고서,30495440.729483284,609.0,49.0,646.0,12.0,597.0,12.0,49.0,0.0,-0.2292210554781242,-0.0224719101123595,-0.0576923076923076,-0.0212121212121212,-0.2,-0.0180921052631578,-0.2,-0.0576923076923076,,192935740312.0,5.581340401521192,6525349307.0,-19.9574316370155
상신브레이크,2019,사업보고서,34009132.42009132,605.0,52.0,650.0,7.0,598.0,7.0,52.0,0.0,0.1152202298624583,-0.0065681444991789,0.0612244897959183,0.0061919504643962,-0.4166666666666667,0.0016750418760469,-0.4166666666666667,0.0612244897959183,,198970125601.0,3.1276658638993906,9170046103.0,40.5295819667911
상신브레이크,2020,반기보고서,28576562.5,593.0,47.0,637.0,3.0,590.0,3.0,47.0,0.0,-0.1597385623657357,-0.0198347107438016,-0.0961538461538461,-0.02,-0.5714285714285714,-0.0133779264214046,-0.5714285714285714,-0.0961538461538461,,162389954743.0,-18.384755373455,-554525307.0,-106.04713761273878
상신브레이크,2020,사업보고서,32926447.574334897,593.0,46.0,637.0,2.0,591.0,2.0,46.0,0.0,0.1522186258173948,0.0,-0.0212765957446808,0.0,-0.3333333333333333,0.0016949152542372,-0.3333333333333333,-0.0212765957446808,,186651693453.0,14.940418419597984,8412035841.0,-1616.979610274126
상신브레이크,2021,반기보고서,28705696.202531647,588.0,44.0,623.0,9.0,579.0,9.0,44.0,0.0,-0.1281872683736823,-0.0084317032040472,-0.0434782608695652,-0.0219780219780219,3.5,-0.0203045685279187,3.5,-0.0434782608695652,,190236718743.0,1.9207033291143056,6335350522.0,-24.68707169408742
상신브레이크,2021,사업보고서,34839062.5,594.0,46.0,623.0,17.0,580.0,14.0,43.0,3.0,0.2136637360820195,0.010204081632653,0.0454545454545454,0.0,0.8888888888888888,0.001727115716753,0.5555555555555556,-0.0227272727272727,,206786349304.0,8.699493278875199,5866322733.0,-7.403343940816918
상신브레이크,2022,반기보고서,30364779.87421384,592.0,44.0,620.0,16.0,576.0,16.0,44.0,0.0,-0.1284271821546909,-0.0033670033670033,-0.0434782608695652,-0.0048154093097913,-0.0588235294117647,-0.0068965517241379,0.1428571428571428,0.0232558139534883,-1.0,229487689203.0,10.978161747817497,1411840971.0,-75.9331179810833
상신브레이크,2022,사업보고서,44934713.37579618,582.0,46.0,599.0,29.0,556.0,26.0,43.0,3.0,0.4798300386809428,-0.0168918918918918,0.0454545454545454,-0.0338709677419354,0.8125,-0.0347222222222222,0.625,-0.0227272727272727,,259527133259.0,13.089784537168676,12669148961.0,797.3495755705761
상신브레이크,2023,반기보고서,33734197.73095624,571.0,46.0,599.0,18.0,555.0,16.0,44.0,2.0,-0.2492619804018384,-0.0189003436426116,0.0,0.0,-0.3793103448275862,-0.0017985611510791,-0.3846153846153846,0.0232558139534883,-0.3333333333333333,271243124556.0,4.514360849240301,9590963353.0,-24.29670388654924
상신브레이크,2023,사업보고서,44277089.783281736,596.0,50.0,631.0,15.0,584.0,12.0,47.0,3.0,0.3125283173001263,0.0437828371278458,0.0869565217391304,0.0534223706176961,-0.1666666666666666,0.0522522522522522,-0.25,0.0681818181818181,0.5,304248060227.0,12.168026645846243,17953497007.0,87.19180072129299
상신브레이크,2024,반기보고서,32899224.80620155,595.0,50.0,631.0,14.0,584.0,11.0,47.0,3.0,-0.2569695757505786,-0.0016778523489932,0.0,0.0,-0.0666666666666666,0.0,-0.0833333333333333,0.0,0.0,291095679580.0,-4.322913558491379,11889884164.0,-33.77399311474428
상신브레이크,2024,사업보고서,44946202.531645566,583.0,49.0,631.0,1.0,582.0,1.0,49.0,0.0,0.3661781636621767,-0.0201680672268907,-0.02,0.0,-0.9285714285714286,-0.0034246575342465,-0.9090909090909092,0.0425531914893617,-1.0,287459381632.0,-1.2491761998139377,8756258490.0,-26.35539279253823
새론오토모티브,2016,사업보고서,31427392.40506329,380.0,15.0,300.0,95.0,294.0,86.0,6.0,9.0,0.1786663718740919,0.0354223433242506,0.0,0.0676156583629893,-0.0594059405940594,0.069090909090909,-0.0652173913043478,0.0,0.0,99061644857.0,0.6223571230340369,13359641366.0,-9.003157162113654
새론오토모티브,2017,반기보고서,27509561.679790027,367.0,14.0,302.0,79.0,297.0,70.0,5.0,9.0,-0.1246629270025615,-0.0342105263157894,-0.0666666666666666,0.0066666666666666,-0.1684210526315789,0.010204081632653,-0.1860465116279069,-0.1666666666666666,0.0,89935695883.0,-9.212393946389366,8102113749.0,-39.35380803245433
새론오토모티브,2017,사업보고서,29718363.86768448,379.0,14.0,310.0,83.0,305.0,74.0,5.0,9.0,0.0802921621800013,0.0326975476839237,0.0,0.0264900662251655,0.050632911392405,0.0269360269360269,0.0571428571428571,0.0,0.0,93521409485.0,3.98697487887875,8591531455.0,6.04061756181103
새론오토모티브,2018,반기보고서,26504522.309711285,366.0,15.0,299.0,82.0,294.0,72.0,5.0,10.0,-0.108143287170257,-0.0343007915567282,0.0714285714285714,-0.0354838709677419,-0.0120481927710843,-0.0360655737704918,-0.027027027027027,0.0,0.1111111111111111,84841897433.0,-9.280775492794636,5266586816.0,-38.70025566937763
새론오토모티브,2018,사업보고서,28721542.5,385.0,15.0,312.0,88.0,307.0,78.0,5.0,10.0,0.0836468646513352,0.0519125683060109,0.0,0.0434782608695652,0.073170731707317,0.0442176870748299,0.0833333333333333,0.0,0.0,82718839349.0,-2.502369876483005,4277037101.0,-18.78920351210631
새론오토모티브,2019,반기보고서,28431780.42328042,366.0,12.0,300.0,78.0,298.0,68.0,2.0,10.0,-0.0100886669551114,-0.0493506493506493,-0.2,-0.0384615384615384,-0.1136363636363636,-0.0293159609120521,-0.1282051282051282,-0.6,0.0,75033021245.0,-9.291496549622362,-4077434829.0,-195.33316482213047
새론오토모티브,2019,사업보고서,28358930.93922652,351.0,11.0,295.0,67.0,293.0,58.0,2.0,9.0,-0.0025622554398405,-0.040983606557377,-0.0833333333333333,-0.0166666666666666,-0.141025641025641,-0.0167785234899328,-0.1470588235294117,0.0,-0.1,77694126448.0,3.546578771379713,255109523.0,-106.25661803802676
새론오토모티브,2020,반기보고서,30051287.009063445,321.0,10.0,293.0,38.0,290.0,31.0,3.0,7.0,0.0596762999798427,-0.0854700854700854,-0.0909090909090909,-0.0067796610169491,-0.4328358208955223,-0.0102389078498293,-0.4655172413793103,0.5,-0.2222222222222222,56524742953.0,-27.24708348341941,-6006868266.0,-2454.6232987939065
새론오토모티브,2020,사업보고서,34563057.40181269,321.0,10.0,282.0,49.0,279.0,42.0,3.0,7.0,0.1501356794265914,0.0,0.0,-0.0375426621160409,0.2894736842105263,-0.0379310344827586,0.3548387096774194,0.0,0.0,79136098980.0,40.00258089771626,3279945917.0,-154.60326033059704
새론오토모티브,2021,반기보고서,33315880.733944952,319.0,8.0,274.0,53.0,272.0,47.0,2.0,6.0,-0.0360840956101969,-0.0062305295950155,-0.2,-0.0283687943262411,0.0816326530612244,-0.025089605734767,0.119047619047619,-0.3333333333333333,-0.1428571428571428,66595777057.0,-15.846525270558642,2323780872.0,-29.1518539999146
새론오토모티브,2021,사업보고서,31868457.236842107,294.0,10.0,280.0,24.0,275.0,19.0,5.0,5.0,-0.0434454519951529,-0.0783699059561128,0.25,0.0218978102189781,-0.5471698113207547,0.0110294117647058,-0.5957446808510638,1.5,-0.1666666666666666,61009835516.0,-8.387831462975402,-1997565546.0,-185.96187231202924
